Date,Close,Open,High,Low,Volume,Change
2005-03-31,965.68,969.85,970.38,961.54,435280000.0,0.010700000000000001
2005-04-01,981.9,963.78,982.49,963.57,480860000.0,0.0168
2005-04-04,982.5,981.0,984.09,976.28,458760000.0,0.0006
2005-04-06,988.0,985.65,990.34,975.28,473790000.0,0.005600000000000001
2005-04-07,988.9,991.36,993.03,985.87,571330000.0,0.0009
2005-04-08,992.17,995.87,996.9,989.56,489900000.0,0.0033
2005-04-11,985.94,988.21,988.5,981.74,411840000.0,-0.0063
2005-04-12,981.79,982.44,985.99,979.73,477500000.0,-0.0042
2005-04-13,981.31,985.82,986.82,979.31,438080000.0,-0.0005
2005-04-14,953.92,973.4,973.86,953.92,419600000.0,-0.0279
2005-04-15,947.22,954.61,955.38,940.04,378260000.0,-0.006999999999999999
2005-04-18,925.0,930.85,934.37,917.41,367620000.0,-0.0235
2005-04-19,932.45,931.6,936.7,928.77,360810000.0,0.008100000000000001
2005-04-20,937.36,940.36,948.73,930.06,410510000.0,0.0053
2005-04-21,939.14,925.17,941.63,916.74,443310000.0,0.0019
2005-04-22,940.79,952.8,952.96,940.78,438260000.0,0.0018
2005-04-25,946.17,936.25,946.87,932.76,387340000.0,0.005699999999999999
2005-04-26,944.46,947.31,949.33,944.3,429940000.0,-0.0018
2005-04-27,930.16,936.34,936.37,924.44,398220000.0,-0.0151
2005-04-28,917.73,931.34,931.96,917.71,369840000.0,-0.0134
2005-04-29,911.3,907.63,914.25,902.88,335610000.0,-0.006999999999999999
2005-05-02,918.42,916.48,918.45,912.43,298910000.0,0.0078000000000000005
2005-05-03,913.82,920.94,923.53,911.14,373030000.0,-0.005
2005-05-04,929.35,916.29,931.19,916.29,330700000.0,0.017
2005-05-06,940.85,933.38,942.67,933.24,314700000.0,0.0124
2005-05-09,935.2,942.01,942.32,926.48,362540000.0,-0.006
2005-05-10,934.28,939.18,941.45,933.56,347690000.0,-0.001
2005-05-11,923.38,927.31,928.43,921.01,268610000.0,-0.011699999999999999
2005-05-12,921.21,923.26,928.87,921.21,307790000.0,-0.0024
2005-05-13,923.19,918.77,925.08,910.72,295680000.0,0.0021
2005-05-16,929.04,925.41,935.53,925.05,405540000.0,0.0063
2005-05-17,927.16,938.27,940.8,921.77,288220000.0,-0.002
2005-05-18,930.36,935.18,937.0,926.97,333350000.0,0.0034999999999999996
2005-05-19,952.09,941.31,952.74,941.31,366590000.0,0.023399999999999997
2005-05-20,952.19,954.66,956.06,948.38,341240000.0,0.0001
2005-05-23,951.05,955.05,955.05,946.8,315720000.0,-0.0012
2005-05-24,951.61,954.92,955.71,947.59,321240000.0,0.0006
2005-05-25,941.3,951.37,955.74,939.65,279810000.0,-0.0108
2005-05-26,943.91,940.71,943.94,938.88,264519999.99999997,0.0028000000000000004
2005-05-27,960.91,953.8,962.9,950.74,303150000.0,0.018000000000000002
2005-05-30,969.04,962.25,969.04,959.98,299300000.0,0.0085
2005-05-31,970.21,968.78,972.17,960.39,252370000.0,0.0012
2005-06-01,969.51,964.08,972.56,963.78,256649999.99999997,-0.0007000000000000001
2005-06-02,970.88,976.97,979.36,970.88,312310000.0,0.0014000000000000002
2005-06-03,976.09,972.72,976.09,970.01,322970000.0,0.0054
2005-06-07,970.88,975.39,975.39,968.28,317560000.0,-0.0053
2005-06-08,976.22,968.44,977.55,968.36,340330000.0,0.0055000000000000005
2005-06-09,987.58,972.75,987.58,970.97,453830000.0,0.0116
2005-06-10,990.79,987.02,994.9,983.76,517840000.00000006,0.0033
2005-06-13,990.49,993.14,999.36,989.76,405790000.0,-0.0003
2005-06-14,983.75,989.65,994.07,982.59,345840000.0,-0.0068000000000000005
2005-06-15,1001.94,984.58,1001.94,981.95,402700000.0,0.018500000000000003
2005-06-16,1003.14,1000.71,1006.32,999.53,475060000.0,0.0012
2005-06-17,1003.68,1006.65,1007.2,997.44,451300000.0,0.0005
2005-06-20,994.65,1003.8,1004.21,991.47,367180000.0,-0.009000000000000001
2005-06-21,989.99,992.25,997.8,986.61,408250000.0,-0.004699999999999999
2005-06-22,1002.15,988.46,1003.34,986.64,534740000.0,0.0123
2005-06-23,1010.8,1002.24,1010.91,1001.13,449220000.0,0.0086
2005-06-24,1002.43,1001.62,1007.95,995.55,406140000.0,-0.0083
2005-06-27,991.11,996.73,997.71,985.93,401820000.0,-0.0113
2005-06-28,994.74,989.54,995.45,987.78,430650000.0,0.0037
2005-06-29,999.08,1000.27,1006.19,994.29,408260000.0,0.0044
2005-06-30,1008.16,997.59,1009.96,997.59,507090000.0,0.0091
2005-07-01,1018.02,1003.56,1018.04,1002.38,494730000.0,0.0098
2005-07-04,1021.71,1022.67,1024.05,1018.54,552720000.0,0.0036
2005-07-05,1018.81,1023.32,1025.25,1017.27,568710000.0,-0.0028000000000000004
2005-07-06,1019.01,1023.77,1025.24,1015.94,687970000.0,0.0002
2005-07-07,1026.82,1015.76,1029.2,1014.86,677410000.0,0.0077
2005-07-08,1021.95,1027.09,1029.37,1020.45,614160000.0,-0.004699999999999999
2005-07-11,1040.43,1034.59,1043.18,1033.28,770520000.0,0.0181
2005-07-12,1043.88,1048.44,1051.28,1042.67,781360000.0,0.0033
2005-07-13,1050.16,1047.53,1050.78,1042.19,744620000.0,0.006
2005-07-14,1061.93,1056.0,1064.92,1052.52,599040000.0,0.011200000000000002
2005-07-15,1059.6,1065.09,1066.97,1057.49,567770000.0,-0.0022
2005-07-18,1062.43,1061.71,1068.51,1057.03,500560000.0,0.0027
2005-07-19,1075.48,1062.32,1075.51,1062.15,547710000.0,0.0123
2005-07-20,1074.4,1077.29,1086.95,1068.65,967840000.0,-0.001
2005-07-21,1074.65,1083.55,1086.0,1068.49,701780000.0,0.0002
2005-07-22,1074.22,1067.5,1076.7,1063.12,684900000.0,-0.0004
2005-07-25,1089.7,1075.5,1089.96,1073.66,637550000.0,0.0144
2005-07-26,1090.6,1089.96,1094.82,1085.87,695010000.0,0.0008
2005-07-27,1093.03,1092.91,1098.67,1084.12,630530000.0,0.0022
2005-07-28,1104.72,1101.84,1106.44,1097.38,651330000.0,0.010700000000000001
2005-07-29,1111.29,1113.43,1113.43,1101.37,546000000.0,0.0059
2005-08-01,1115.98,1113.9,1116.75,1107.78,501120000.0,0.0042
2005-08-02,1118.83,1117.21,1118.85,1110.31,565870000.0,0.0026
2005-08-03,1117.11,1126.92,1129.92,1116.95,656490000.0,-0.0015
2005-08-04,1111.39,1119.76,1122.46,1105.1,679080000.0,-0.0051
2005-08-05,1089.36,1098.56,1101.15,1084.23,556850000.0,-0.019799999999999998
2005-08-08,1086.64,1081.69,1088.52,1079.63,390220000.0,-0.0025
2005-08-09,1099.77,1082.76,1099.79,1079.53,462130000.0,0.0121
2005-08-10,1104.86,1103.61,1114.4,1100.2,448550000.0,0.0046
2005-08-11,1123.77,1104.69,1123.77,1104.35,438880000.0,0.0171
2005-08-12,1130.22,1127.39,1131.97,1120.39,409330000.0,0.005699999999999999
2005-08-16,1116.93,1131.72,1137.46,1115.85,407790000.0,-0.0118
2005-08-17,1113.25,1107.27,1114.42,1100.68,452670000.0,-0.0033
2005-08-18,1092.71,1115.49,1115.82,1092.37,439400000.0,-0.018500000000000003
2005-08-19,1089.88,1088.15,1092.58,1078.53,398080000.0,-0.0026
2005-08-22,1116.68,1095.24,1116.68,1091.76,383450000.0,0.0246
2005-08-23,1115.84,1118.17,1121.89,1108.59,367010000.0,-0.0008
2005-08-24,1094.21,1111.9,1111.91,1088.74,339740000.0,-0.0194
2005-08-25,1097.29,1085.54,1104.25,1079.14,337860000.0,0.0028000000000000004
2005-08-26,1086.55,1097.55,1103.74,1086.53,385560000.0,-0.0098
2005-08-29,1063.16,1068.14,1073.37,1059.21,369430000.0,-0.0215
2005-08-30,1072.61,1074.63,1078.42,1055.54,331640000.0,0.0089
2005-08-31,1083.33,1068.89,1085.14,1067.3,344650000.0,0.01
2005-09-01,1106.37,1093.47,1106.37,1092.14,401780000.0,0.0213
2005-09-02,1115.83,1110.11,1118.87,1108.95,362130000.0,0.0086
2005-09-05,1114.5,1120.32,1121.84,1111.95,337240000.0,-0.0012
2005-09-06,1122.65,1120.11,1135.53,1119.22,494880000.0,0.0073
2005-09-07,1142.99,1136.25,1143.0,1132.82,414590000.0,0.0181
2005-09-08,1145.26,1152.68,1153.63,1135.78,464470000.0,0.002
2005-09-09,1152.5,1145.48,1152.51,1139.14,373870000.0,0.0063
2005-09-12,1158.36,1158.09,1166.8,1156.69,487840000.0,0.0051
2005-09-13,1158.12,1160.27,1166.22,1150.76,379760000.0,-0.0002
2005-09-14,1170.77,1154.73,1170.77,1152.61,532400000.0,0.0109
2005-09-15,1169.59,1164.1,1178.61,1160.46,516640000.0,-0.001
2005-09-16,1174.13,1172.42,1176.06,1164.13,385980000.0,0.0039000000000000003
2005-09-20,1190.93,1192.11,1192.25,1179.27,422270000.0,0.0143
2005-09-21,1196.67,1187.95,1199.91,1185.62,503450000.0,0.0048
2005-09-22,1199.97,1190.69,1200.23,1187.43,485730000.0,0.0028000000000000004
2005-09-23,1175.88,1198.89,1199.77,1175.83,445850000.0,-0.020099999999999996
2005-09-26,1206.41,1181.94,1206.41,1181.94,400040000.0,0.026000000000000002
2005-09-27,1209.63,1209.77,1211.9,1200.73,488100000.0,0.0027
2005-09-28,1228.57,1212.49,1228.57,1209.57,470380000.0,0.015700000000000002
2005-09-29,1231.22,1230.64,1232.98,1220.21,422840000.0,0.0022
2005-09-30,1221.01,1237.75,1238.72,1217.7,403060000.0,-0.0083
2005-10-04,1242.78,1228.03,1244.37,1228.03,439360000.0,0.0178
2005-10-05,1227.4,1242.49,1246.41,1222.57,514780000.0,-0.0124
2005-10-06,1202.49,1213.43,1214.6,1198.46,512650000.0,-0.0203
2005-10-07,1201.01,1195.29,1215.25,1193.74,498300000.0,-0.0012
2005-10-10,1227.18,1210.11,1228.44,1209.37,443570000.0,0.0218
2005-10-11,1244.27,1221.68,1244.27,1218.45,504000000.0,0.0139
2005-10-12,1217.06,1243.23,1245.85,1214.95,598660000.0,-0.0219
2005-10-13,1193.44,1206.25,1208.0,1186.3,615050000.0,-0.0194
2005-10-14,1190.17,1202.33,1207.24,1177.68,576230000.0,-0.0027
2005-10-17,1176.36,1195.62,1199.91,1170.9,482110000.0,-0.0116
2005-10-18,1186.22,1182.02,1191.91,1180.45,524460000.00000006,0.0084
2005-10-19,1153.13,1174.69,1174.69,1147.9,564440000.0,-0.0279
2005-10-20,1162.23,1169.85,1173.68,1157.67,510900000.0,0.0079
2005-10-21,1183.48,1146.71,1183.49,1144.78,532270000.0,0.0183
2005-10-24,1184.6,1188.86,1193.08,1176.33,426320000.0,0.0009
2005-10-25,1181.28,1199.68,1204.34,1178.59,447700000.0,-0.0028000000000000004
2005-10-26,1179.0,1184.6,1186.22,1170.97,405830000.0,-0.0019
2005-10-27,1166.36,1174.95,1185.7,1165.19,445810000.0,-0.010700000000000001
2005-10-28,1140.72,1148.88,1149.35,1137.23,341220000.0,-0.022000000000000002
2005-10-31,1158.11,1152.95,1159.67,1143.2,320460000.0,0.0152
2005-11-01,1188.95,1165.77,1191.29,1165.31,427220000.0,0.026600000000000002
2005-11-02,1208.38,1195.01,1208.66,1191.19,328620000.0,0.0163
2005-11-03,1217.97,1220.51,1220.69,1211.92,382070000.0,0.0079
2005-11-04,1221.98,1223.37,1229.17,1215.03,400040000.0,0.0033
2005-11-07,1218.47,1226.96,1227.06,1205.48,345060000.0,-0.0029
2005-11-08,1226.71,1219.78,1226.72,1215.0,411850000.0,0.0068000000000000005
2005-11-09,1227.59,1224.53,1238.73,1218.98,393730000.0,0.0007000000000000001
2005-11-10,1234.43,1226.78,1235.08,1224.77,456470000.0,0.005600000000000001
2005-11-11,1256.12,1246.71,1257.25,1246.71,586760000.0,0.0176
2005-11-14,1257.63,1260.28,1262.24,1253.67,458060000.0,0.0012
2005-11-15,1253.86,1254.92,1257.55,1236.82,434000000.0,-0.003
2005-11-16,1267.16,1248.34,1267.2,1245.9,555800000.0,0.0106
2005-11-17,1269.35,1266.47,1272.8,1259.92,489650000.0,0.0017000000000000001
2005-11-18,1272.25,1277.36,1281.18,1263.9,559620000.0,0.0023
2005-11-21,1268.8,1276.26,1277.85,1259.09,452360000.0,-0.0027
2005-11-22,1244.5,1266.23,1266.23,1241.27,502490000.0,-0.0192
2005-11-23,1282.02,1251.9,1283.57,1250.47,575410000.0,0.0301
2005-11-24,1291.71,1290.35,1297.96,1281.37,556560000.0,0.0076
2005-11-25,1293.22,1294.79,1298.25,1285.24,527890000.0,0.0012
2005-11-28,1293.74,1297.35,1298.83,1287.9,469720000.0,0.0004
2005-11-29,1279.38,1286.11,1295.08,1271.91,512450000.00000006,-0.0111
2005-11-30,1297.44,1283.58,1300.88,1283.47,493100000.0,0.0141
2005-12-01,1305.98,1295.56,1306.02,1288.98,465430000.0,0.0066
2005-12-02,1310.12,1318.94,1319.28,1309.86,565150000.0,0.0032
2005-12-05,1315.15,1312.56,1315.41,1306.43,440620000.0,0.0038
2005-12-06,1321.06,1311.9,1324.22,1304.88,534919999.99999994,0.0045000000000000005
2005-12-07,1324.75,1319.96,1328.95,1314.36,542810000.0,0.0028000000000000004
2005-12-08,1324.2,1321.51,1328.64,1310.34,512039999.99999994,-0.0004
2005-12-09,1317.42,1319.01,1332.64,1313.33,436780000.0,-0.0051
2005-12-12,1333.23,1321.07,1337.82,1321.07,462720000.0,0.012
2005-12-13,1336.48,1337.25,1339.69,1328.24,484880000.0,0.0024
2005-12-14,1334.27,1346.52,1349.87,1325.76,466020000.0,-0.0017000000000000001
2005-12-15,1337.68,1338.16,1343.05,1326.01,688580000.0,0.0026
2005-12-16,1321.04,1322.4,1330.46,1314.52,621720000.0,-0.0124
2005-12-19,1339.4,1325.61,1339.48,1320.88,514000000.0,0.0139
2005-12-20,1341.0,1333.07,1344.31,1331.56,523429999.99999994,0.0012
2005-12-21,1354.16,1345.09,1356.39,1343.46,498140000.0,0.0098
2005-12-22,1350.87,1361.35,1364.48,1342.08,532940000.00000006,-0.0024
2005-12-23,1359.53,1358.51,1360.0,1347.14,418650000.0,0.0064
2005-12-26,1367.57,1363.81,1371.63,1362.31,382130000.0,0.0059
2005-12-27,1373.55,1371.35,1376.77,1370.03,423770000.0,0.0044
2005-12-28,1368.16,1357.29,1369.42,1353.24,368810000.0,-0.0039000000000000003
2005-12-29,1379.37,1371.86,1383.14,1370.38,445930000.0,0.008199999999999999
2006-01-02,1389.27,1383.32,1389.27,1370.61,396300000.0,0.0072
2006-01-03,1394.87,1393.14,1394.92,1376.17,541280000.0,0.004
2006-01-04,1402.11,1408.19,1412.15,1400.08,527990000.0,0.0052
2006-01-05,1395.51,1405.31,1405.31,1378.96,538070000.0,-0.004699999999999999
2006-01-06,1412.78,1399.23,1412.79,1395.26,587870000.0,0.0124
2006-01-09,1408.33,1421.9,1421.9,1405.05,531480000.0,-0.0031
2006-01-10,1396.29,1413.14,1417.84,1388.7,476500000.0,-0.0085
2006-01-11,1394.09,1394.65,1400.3,1384.27,534600000.0,-0.0016
2006-01-12,1402.58,1399.64,1411.82,1399.04,447860000.0,0.0060999999999999995
2006-01-13,1416.28,1397.15,1416.28,1388.15,418900000.0,0.0098
2006-01-16,1421.79,1423.08,1425.05,1409.53,402100000.0,0.0039000000000000003
2006-01-17,1389.58,1423.76,1426.21,1389.51,473740000.0,-0.0227
2006-01-18,1352.91,1378.73,1379.46,1333.75,567080000.0,-0.0264
2006-01-19,1360.64,1357.32,1367.53,1347.97,408110000.0,0.005699999999999999
2006-01-20,1324.78,1368.85,1377.59,1321.96,528400000.0,-0.0264
2006-01-23,1297.43,1307.4,1327.26,1285.63,534799999.99999994,-0.0206
2006-01-24,1326.83,1307.36,1328.32,1292.84,540140000.0,0.0227
2006-01-25,1342.59,1339.36,1353.32,1335.8,510690000.0,0.011899999999999999
2006-01-26,1352.75,1349.48,1352.84,1329.65,367820000.0,0.0076
2006-01-27,1384.56,1369.0,1384.56,1363.12,469540000.0,0.0235
2006-01-31,1399.83,1391.51,1403.3,1381.75,406450000.0,0.011000000000000001
2006-02-01,1375.97,1390.43,1398.19,1366.56,469700000.0,-0.017
2006-02-02,1374.44,1387.5,1389.55,1357.71,449620000.0,-0.0011
2006-02-03,1333.5,1357.17,1362.37,1330.68,444560000.0,-0.0298
2006-02-06,1341.64,1326.23,1342.21,1307.77,378540000.0,0.0060999999999999995
2006-02-07,1332.28,1340.84,1348.24,1329.6,349790000.0,-0.006999999999999999
2006-02-08,1310.99,1325.68,1344.38,1308.87,357000000.0,-0.016
2006-02-09,1321.66,1326.87,1329.46,1313.82,348010000.0,0.008100000000000001
2006-02-10,1335.23,1328.41,1338.33,1314.94,356360000.0,0.0103
2006-02-13,1320.79,1338.7,1338.96,1310.37,351460000.0,-0.0108
2006-02-14,1328.21,1315.14,1330.05,1303.19,286700000.0,0.005600000000000001
2006-02-15,1303.84,1342.28,1342.4,1300.76,420000000.0,-0.0183
2006-02-16,1314.32,1308.0,1320.1,1299.73,312830000.0,0.008
2006-02-17,1332.73,1325.49,1333.83,1315.25,283770000.0,0.013999999999999999
2006-02-20,1348.25,1336.01,1357.73,1329.45,385420000.0,0.0116
2006-02-21,1346.49,1350.45,1352.17,1339.2,385040000.0,-0.0013
2006-02-22,1340.58,1344.9,1356.76,1324.4,363830000.0,-0.0044
2006-02-23,1361.23,1348.51,1362.03,1346.69,341970000.0,0.0154
2006-02-24,1365.82,1363.73,1366.71,1352.76,329360000.0,0.0034000000000000002
2006-02-27,1374.88,1365.41,1374.89,1360.46,302260000.0,0.0066
2006-02-28,1371.59,1377.44,1379.71,1363.93,296100000.0,-0.0024
2006-03-02,1367.7,1377.46,1379.3,1367.68,405520000.0,-0.0028000000000000004
2006-03-03,1328.95,1365.35,1367.17,1325.59,339820000.0,-0.028300000000000002
2006-03-06,1344.76,1332.71,1344.77,1324.39,300000000.0,0.011899999999999999
2006-03-07,1316.67,1336.47,1336.47,1314.27,297280000.0,-0.0209
2006-03-08,1314.05,1303.58,1322.51,1296.78,316690000.0,-0.002
2006-03-09,1311.21,1313.75,1324.21,1310.58,278390000.0,-0.0022
2006-03-10,1320.07,1315.13,1328.72,1308.74,282770000.0,0.0068000000000000005
2006-03-13,1338.28,1332.28,1338.5,1328.56,317900000.0,0.0138
2006-03-14,1326.3,1339.69,1340.35,1316.47,348690000.0,-0.009000000000000001
2006-03-15,1333.98,1337.21,1342.44,1332.53,356090000.0,0.0058
2006-03-16,1335.98,1340.58,1347.13,1332.55,314020000.0,0.0015
2006-03-17,1341.12,1331.38,1342.83,1320.54,277190000.0,0.0038
2006-03-20,1346.69,1339.73,1350.02,1335.22,320750000.0,0.0042
2006-03-21,1336.65,1347.3,1348.2,1335.45,289600000.0,-0.0075
2006-03-22,1309.83,1326.74,1326.74,1306.07,306300000.0,-0.020099999999999996
2006-03-23,1312.26,1321.4,1327.42,1300.44,333040000.0,0.0019
2006-03-24,1321.23,1311.88,1321.23,1302.47,368500000.0,0.0068000000000000005
2006-03-27,1330.34,1317.46,1335.25,1317.25,323600000.0,0.0069
2006-03-28,1331.31,1327.66,1334.12,1322.12,359740000.0,0.0007000000000000001
2006-03-29,1332.72,1319.24,1337.08,1314.63,388500000.0,0.0011
2006-03-30,1338.14,1339.11,1342.66,1332.18,294950000.0,0.0040999999999999995
2006-03-31,1359.6,1338.5,1360.13,1337.35,314760000.0,0.016
2006-04-03,1379.75,1362.35,1381.67,1361.14,347090000.0,0.0148
2006-04-04,1385.64,1380.49,1388.99,1374.84,392030000.0,0.0043
2006-04-05,1388.77,1390.27,1395.64,1383.39,387920000.0,0.0023
2006-04-06,1397.0,1397.51,1406.03,1388.74,425050000.0,0.0059
2006-04-07,1402.36,1397.04,1402.36,1390.63,336350000.0,0.0038
2006-04-10,1398.29,1394.64,1402.3,1391.66,316160000.0,-0.0029
2006-04-11,1386.08,1395.27,1397.46,1373.25,314820000.0,-0.0087
2006-04-12,1383.59,1375.84,1384.21,1372.24,294010000.0,-0.0018
2006-04-13,1405.72,1384.03,1405.72,1382.55,306710000.0,0.016
2006-04-14,1432.72,1410.49,1434.68,1405.46,339440000.0,0.0192
2006-04-17,1422.63,1435.16,1436.65,1416.92,336630000.0,-0.006999999999999999
2006-04-18,1427.0,1415.76,1432.9,1415.14,321900000.0,0.0031
2006-04-19,1437.84,1445.77,1450.93,1434.87,409370000.0,0.0076
2006-04-20,1434.15,1439.78,1445.2,1430.92,368820000.0,-0.0026
2006-04-21,1451.31,1441.11,1458.35,1437.7,381810000.0,0.012
2006-04-24,1430.94,1448.04,1448.04,1425.75,291170000.0,-0.013999999999999999
2006-04-25,1431.15,1426.68,1441.72,1419.64,313970000.0,0.0001
2006-04-26,1451.22,1433.38,1451.22,1430.74,312330000.0,0.013999999999999999
2006-04-27,1452.53,1455.09,1458.67,1446.37,363520000.0,0.0009
2006-04-28,1419.73,1443.63,1443.63,1413.7,328120000.0,-0.0226
2006-05-02,1434.9,1419.64,1435.0,1408.8,296680000.0,0.010700000000000001
2006-05-03,1435.17,1440.85,1453.5,1435.16,301940000.0,0.0002
2006-05-04,1441.02,1436.6,1441.46,1424.72,266810000.0,0.0040999999999999995
2006-05-08,1452.23,1459.39,1461.05,1449.75,257200000.0,0.0078000000000000005
2006-05-09,1450.44,1452.01,1461.2,1446.8,275910000.0,-0.0012
2006-05-10,1451.09,1449.72,1455.83,1441.81,270620000.0,0.0004
2006-05-11,1464.7,1448.3,1464.7,1445.86,273370000.0,0.009399999999999999
2006-05-12,1445.2,1448.57,1454.14,1429.92,260779999.99999997,-0.013300000000000001
2006-05-15,1413.98,1424.58,1424.58,1406.88,250680000.0,-0.0216
2006-05-16,1382.11,1415.81,1416.45,1373.52,285860000.0,-0.0225
2006-05-17,1401.47,1386.93,1403.68,1386.93,270250000.0,0.013999999999999999
2006-05-18,1365.15,1360.76,1366.78,1356.04,355780000.0,-0.0259
2006-05-19,1372.29,1364.18,1372.29,1346.31,291360000.0,0.0052
2006-05-22,1338.59,1375.95,1376.08,1338.37,244380000.0,-0.0246
2006-05-23,1329.86,1323.98,1334.85,1314.59,256200000.0,-0.006500000000000001
2006-05-24,1333.38,1325.94,1335.09,1303.67,249760000.0,0.0026
2006-05-25,1295.76,1333.63,1333.65,1295.47,213560000.0,-0.0282
2006-05-26,1322.43,1315.1,1326.34,1312.75,235590000.0,0.0206
2006-05-29,1329.22,1333.59,1340.33,1327.53,224010000.0,0.0051
2006-05-30,1317.7,1329.4,1330.6,1311.3,219730000.0,-0.0087
2006-06-01,1295.09,1308.44,1319.05,1294.92,238050000.0,-0.0172
2006-06-02,1309.04,1312.77,1314.77,1285.43,248490000.0,0.0108
2006-06-05,1301.62,1315.77,1315.77,1295.59,207500000.0,-0.005699999999999999
2006-06-07,1266.84,1273.07,1279.27,1262.87,243230000.0,-0.026699999999999998
2006-06-08,1223.13,1259.39,1262.36,1223.13,272300000.0,-0.0345
2006-06-09,1235.65,1236.8,1240.05,1217.76,230380000.0,0.0102
2006-06-12,1239.84,1229.96,1239.84,1219.18,194880000.0,0.0034000000000000002
2006-06-13,1203.86,1215.55,1218.39,1201.6,189710000.0,-0.028999999999999998
2006-06-14,1221.73,1194.46,1230.02,1192.09,210750000.0,0.0148
2006-06-15,1219.4,1232.72,1239.86,1213.09,196280000.0,-0.0019
2006-06-16,1262.19,1246.11,1264.87,1245.81,234040000.0,0.0351
2006-06-19,1251.67,1254.59,1260.22,1242.2,166260000.0,-0.0083
2006-06-20,1225.83,1244.5,1244.56,1221.13,201140000.0,-0.0206
2006-06-21,1227.19,1229.29,1232.63,1216.1,188200000.0,0.0011
